Datum,Umsatz,Warengruppe,Brot,Broetchen,Croissant,Konditorei,Kuchen,Saisonbrot,national_holiday,christmas_market,KielerWoche,Schifffahrt,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,bewoelkt_bins_bewoelkt_0wenig_0_2,bewoelkt_bins_bewoelkt_1mäßig_3_5,bewoelkt_bins_bewoelkt_2stark_6_8,Monat,temp_bins_sehr_kalt,temp_bins_kalt,temp_bins_mild,temp_bins_warm,temp_bins_heiß,wind_bins_Brise,wind_bins_Wind,wind_bins_Sturm,Wettercode_cat,Wettercode_cat_condensed,Wettercode_0_keine_aussage,Wettercode_1_keine_beeintraechtigung,Wettercode_2_leichter_niederschlag,Wettercode_3_starker_niederschlag,Wettercode_4_gewitter,Wochentag_Mo,Wochentag_Di,Wochentag_Mi,Wochentag_Do,Wochentag_Fr,Wochentag_Sa,Wochentag_So
2017-10-05,157.712941182534,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-10-05,157.712941182534,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-10-05,157.712941182534,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-10-05,157.712941182534,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-10-23,,,,,,,,,,,0.0,548999.0,7.0,11.95,8.0,61.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,,,,,,,
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,203.761620898018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,485.119995266557,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,167.722925454718,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,112.065132966806,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,349.552126584613,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,64.6372397047353,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,548999.0,,8.1,11.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,,,,,,,,,,,0.0,548999.0,,8.925,7.0,0.0,,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,,,,,,,
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
